text,label
Pięć razy zdobyła medal. Teraz jest w ciąży,__label__1
Bokserska uczta w Krakowie: "Góral" kontra "Szpila",__label__1
Przedstawiciel MKOl: Nie przesuniemy igrzysk. To FIFA ma problem nie my,__label__1
Szpilka przed walką z Adamkiem: Zmiana warty w polskiej wadze ciężkiej,__label__1
Wojciech Szczęsny…gra na fortepianie [FILM],__label__1
Znany piłkarz wyprzedaje swoje pamiątki. Jest bankrutem,__label__1
Alonso dziennie przejeżdża 100 km na... rowerze,__label__1
Legia krok od awansu do kolejnej fazy,__label__1
Asysta Lewandowskiego w Lidze Mistrzów,__label__1
Piłkarska LM. Messi wyprzedził Ronaldo: Wyrównał rekord Raula!,__label__1
Piłkarska LE. Trener Legii przed meczem z Metalistem: Nie jesteśmy faworytem,__label__1
PZPN ukarał Ruch Górnika i Wisłę. Poszło o pieniądze,__label__1
Fabio Cannavaro debiutuje jako trener,__label__1
Dwie twarze Borussii,__label__1
NBA: Trzecie zwycięstwo Wizards sześć punktów Gortata,__label__1
Liga Mistrzów: Real i Borussia już pewne gry w 1/8 finału,__label__1
MŚ w hokeju: 110 tysięcy biletów rozeszło się w 5 godzin!,__label__1
Federer i Wawrinka w składzie Szwajcarów na finał,__label__1
MŚ 2018: FIFA przeprasza Ukrainę za Krym w granicach Rosji,__label__1
Kraków walczy z resortem sportu o pieniądze na igrzyska,__label__1
Koń wyścigowy zdechł tuż po gonitwie,__label__1
Arkadiusz Milik Sportowcem Października w plebiscycie RMF FM i Interia.pl,__label__1
Robert Kubica odejdzie z WRC ? "To tylko spekulacje",__label__1
Maria Szarapowa chciałaby by podczas meczów występowali didżeje,__label__1
Matkowski i Fyrstenberg potwierdzili że nie będą grać razem. "Stać nas na dużo lepsze wyniki",__label__1
Trudne losowanie Kubota na ATP Finals,__label__1
Tomasz Kuszczak na zapleczu Premier League. Podpisał kontrakt z Wolverhampton,__label__1
Robert Lewandowski drugi raz w jedenastce kolejki "Kickera". Klasa międzynarodowa,__label__1
RMF4rt na Baja Żagań! Przeżyjmy to jeszcze raz!,__label__1
Były lekarz F1 o Schumacherze: "Przygotujmy się na najgorsze",__label__1
Manchester United wystawił najdroższy skład w historii,__label__1
Formuła 1 - Hamilton wygrał wyścig o Grand Prix USA w Austin,__label__1
Caroline Wozniacki: Myślałam że umrę,__label__1
Ekstraklasa: Cracovia pokonała Zawiszę 1:0,__label__1
Marcello Lippi kończy karierę trenerską,__label__1
Formuła 1: Marcus Ericsson został kierowcą Saubera,__label__1
Ekstraklasa: Górnik zremisował z Pogonią,__label__1
Matkowski i Melzer przegrali w finale debla w Paryżu,__label__1
Kibice siatkówki bliżej boiska,__label__1
Tragedia na meczu. Nie żyje 8-letni kibic,__label__1
Lewandowski zadedykował bramkę zmarłemu ojcu,__label__1
Formuła 1. Trzy ekipy mogą zbojkotować dzisiejszy wyścig,__label__1
Liga NBA - 20 punktów Gortata drugie zwycięstwo Wizards,__label__1
Bayern triumfuje w hicie Bundesligi!,__label__1
Znany koszykarz nie zagra co najmniej przez miesiąc,__label__1
GP USA: Lewis Hamilton najszybszy na wszystkich treningach,__label__1
Arsene Wenger: Najlepsi napastnicy są z Ameryki Południowej,__label__1
Matkowski i Melzer w finale debla w Paryżu,__label__1
Caroline Wozniacki pobiegnie w maratonie. "Trzeba być nieco szalonym",__label__1
Plebiscyt RMF FM i Interia.pl: Wybierz Sportowca Października!,__label__1
Niespodzianka w Kielcach. Korona pokonała Wisłę,__label__1
"Marcin Gortat jest najciekawszym zawodnikiem NBA",__label__1
Tyson: Jako dziecko padłem ofiarą gwałtu,__label__1
GP USA: Sebastian Vettel wystartuje z alei serwisowej,__label__1
Podejrzany o zabójstwo bramkarza zatrzymany,__label__1
Federer przegrał w ćwierćfinale turnieju w Paryżu,__label__1
Neymar zagra na olimpijskim turnieju w Rio,__label__1
Sztabka złota od Justyny Kowalczyk wylicytowana za 97 tysięcy złotych!,__label__1
Grzegorz Możdżyński : W Formule 1 są ogromne dysproporcje finansowe,__label__1
El. Euro 2016: Na Gruzję z Zielińskim bez Wawrzyniaka,__label__1
Borussia liczy na przełamanie w Monachium,__label__1
Pechowiec Randle nie zagra do końca sezonu,__label__1
Biathlonista chce startować w biegach narciarskich,__label__1
Double-double Gortata zwycięstwo Wizards w Orlando,__label__1
Krym częścią Rosji w filmie promującym mundial,__label__1
Ekspresowy gol awans Lecha w Pucharze Polski,__label__1
Widzew będzie miał nowy stadion,__label__1
Jules Bianchi ciągle w stanie krytycznym,__label__1
Chcą złagodzić przepisy. Kibic kupi bilet na dowód,__label__1
Jarosław Bieniuk pełnomocnikiem zarządu Lechii. "Mam być blisko szatni",__label__1
Zbigniew Bródka: W Obihiro na pewno zjem sushi,__label__1
Zbigniew Boniek: Gdyby na fladze napisać "Chicago" też donosiliby na Legię do UEFA?,__label__1
Bjoergen: Bez leków na astmę nie byłabym najlepsza,__label__1
Liga NBA:  18 punktów Gortata porażka Wizards,__label__1
Ekstraklasa boi się wirusa Ebola,__label__1
Turniej ATP w Paryżu: Łukasz Kubot przegrywa w deblu,__label__1
Alberto Contador dostał "Złoty Rower",__label__1
Siatkarz zawiesił karierę z powodu depresji,__label__1
Pobity sędzia wróci na ring. Jeśli żona mu pozwoli,__label__1
Polski mistrz świata na dopingu? "Sprawa nie jest przesądzona",__label__1
Mistrz świata Marcin Dołęga zawieszony. Doping?,__label__1
Igrzyska 2022: Szwedzi wycofali kandydaturę. Teraz żałują,__label__1
FIFA nie zbojkotuje mundialu w Rosji. "Mamy absolutne zaufanie do jej władz",__label__1
Nikt inny nie wygrał tylu meczów w jednym klubie! Brazylijczyk pobił rekord Giggsa,__label__1
Bayern jednak nie dla Tomasza Kuszczaka. Bawarczykom pomoże były golkiper Mainz,__label__1
Złota Piłka 2014. Bukmacherzy nie mają wątpliwości: Tylko Cristiano Ronaldo!,__label__1
Rusza nowy sezon NBA. Będzie się działo!,__label__1
SONDA: Kto powinien zdobyć Złotą Piłkę 2014?,__label__1
FIFA ogłosiła nominacje do Złotej Piłki. Lewandowskiego nie ma,__label__1
Nicolas Anelka wraca na murawę po długiej przerwie,__label__1
Novak Djokovic zapyta Federera jak wychowywać dzieci,__label__1
Janowicz nie zawojuje w tym roku Paryża,__label__1
Jerzy Janowicz odpadł w 1. rundzie,__label__1
Prezydent do siatkarzy: Dziękuję za chwile wzruszenia i dumy,__label__1
Milik na drodze do gwiazd?,__label__1
Radwańska kończy sezon jako 6. na świecie. Zarobiła ponad 27 mln dolarów,__label__1
RMF 4RACING Team: Świetne wyniki po pierwszym dniu Baja Żagań,__label__1
Justyna Kowalczyk gotowa na Puchar Świata,__label__1
"Der Spiegel": Transfer "Lewego" to majstersztyk,__label__1
Rajd Hiszpanii: Ogier triumfuje Kubica siedemnasty,__label__1
WTA Finals: Nie ma mocnych na Serenę,__label__1
Cracovia Półmaraton: Znamy zwycięzców!,__label__1
Rajd Hiszpanii: Robert Kubica wrócił na trasę,__label__1
Rusza liga NBA: Faworytami San Antonio i Cleveland,__label__1
Piłkarze z Rumunii zostali bez trenera reprezentacji,__label__1
Paul Cascoigne znów trafi na odwyk,__label__1
Andrzej Gołota zakończył karierę bokserską,__label__1
Suarez: Słodko-gorzkie uczucie po meczu z Realem,__label__1
W niedzielę ulicami Krakowa pobiegnie 5 tysięcy ludzi,__label__1
RMF 4RACING Team: Świetne wyniki po pierwszym dniu Baja Żagań!,__label__1
Real Madryt wygrał z Barceloną 3:1,__label__1
Pożar silnika Fiesty Kajetanowicza,__label__1
Agnieszka Radwańska: Halep była bezbłędna,__label__1
Liga niemiecka: Borussia Dortmund wciąż bezsilna,__label__1
Fibak o Radwańskiej: Cud w piątek rozczarowanie w sobotę,__label__1
Mirosław Przedpełski: Od początku byliśmy jedynym formalnym kandydatem,__label__1
Liga angielska: Porażka mistrza kraju z West Hamem,__label__1
Robert Kubica urwał koło. Nie dojechał do mety 11. odcinka,__label__1
Mistrzostwa Europy siatkarzy w Polsce!,__label__1
Gomez wraca do treningów po kontuzji,__label__1
Radwańska odpadła w półfinale WTA Finals,__label__1
Głażewski zawalczy o pas mistrzowski WBA,__label__1
WTA Finals: Williams z Radwańską? A może z Halep?,__label__1
Poważne kłopoty techniczne Kubicy w Hiszpanii,__label__1
Radwańska zagra o finał. Pierwszy taki w karierze,__label__1
Ekstraklasa: Dwa gole Iwańskiego Wisła pokonała Podbeskidzie,__label__1
Rajd Żubrów czyli amatorzy na start,__label__1
Mistrz świata w biegu na 800 m zginął w wypadku,__label__1
Kajetan Kajetanowicz drugi po piątkowym etapie w Szwajcarii,__label__1
Nadal można zapisywać się do Cracovia Półmaratonu,__label__1
Rajdowe MŚ. Kubica szósty po drugim etapie w Hiszpanii,__label__1
Agnieszka Radwańska zaprasza Woźniacką na kolację. A ta...,__label__1
Piłkarze Brazylii pod specjalnym nadzorem,__label__1
Kubica 6. po czterech odcinkach Rajdu Hiszpanii,__label__1
El. Euro 2016. Po skandalu z flagą: UEFA przyznała Serbii walkower ale i… odebrała 3 punkty,__label__1
Radwańska zagra w półfinale WTA Finals!,__label__1
Lekarz Schumachera: Jest pewien postęp,__label__1
Robert Kubica w Hiszpanii: Łatwo nie było,__label__1
Jutro decyzja ws. przerwanego meczu Serbii z Albanią,__label__1
Robert Kubica czwarty na odcinku testowym w Hiszpanii,__label__1
Ranking FIFA: Polska awansowała o 26 lokat,__label__1
Tomasz Kuszczak: Świetnie byłoby zagrać w Bayernie. Pomogłoby doświadczenie z ManU,__label__1
WTA Finals: Radwańska słabsza od Wozniacki. Dunka już w półfinale,__label__1
Ferguson: Słabe wyniki Manchesteru to nie moja wina,__label__1
Wysokie wygrane drużyn z Madrytu i Dortmundu asysta Piszczka,__label__1
Piłkarz podszywał się pod... innego piłkarza,__label__1
Trener Celtiku: Pobity Załuska nie jest niczemu winny,__label__1
Pobił polskiego sędziego. Bokser dożywotnio zdyskwalifikowany,__label__1
Liga Europejska: Legia znów zgarnia komplet punktów!,__label__1
Piłkarze Bayernu wpadli do papieża Franciszka,__label__1
Napadli na kibiców Borussii z nożami. Zobacz nagranie,__label__1
Niespodzianka podczas WTA Finals: Simona Halep wypunktowała Serenę Williams,__label__1
Świat boksu w szoku po napaści na polskiego sędziego: "Zwierzęcy atak" [FILM],__label__1
Przegrali 0:8 zwrócą kibicom pieniądze za bilety,__label__1
Piłkarska LE: Legia bez kluczowych graczy o kolejne trzy punkty,__label__1
Piłkarska LM. Włoskie media o meczu Romy z Bayernem: Horror wcześniejsze Halloween,__label__1
Liga Mistrzów: Bayern gromi Romę gol Lewandowskiego,__label__1
Dariusz Michalczewski trafi do Bokserskiej Galerii Sławy?,__label__1
Gareth Bale nie zagra w "el Clasico",__label__1
RMF 4RACING Team szykuje się do Baja Żagań!,__label__1
Agnieszka Radwańska pokonała Kvitovą w Singapurze!,__label__1
Skandal na ringu! Polski sędzia pobity w Chorwacji,__label__1
WTA Finals: Caroline Wozniacki pokonała Marię Szarapową,__label__1
Mamy dla Was bilety na mecz Bayern - Borussia. Jak je zdobyć?,__label__1
Kultura Fizyczna: Herr Guardiola,__label__1
WTA Finals: Radwańska rozpocznie od meczu z Kvitovą. "Agnieszka nie gra szybko",__label__1
Frank Lampard nie zagra w Moskwie z powodu kontuzji,__label__1
Formuła 1: Specjalna komisja zbada wypadek Bianchiego,__label__1
Szkocja: Polski bramkarz pobity przez... innego piłkarza,__label__1
Piłkarz Cracovii podejrzany o doping,__label__1
Tragedia po zdobyciu bramki. Nie żyje piłkarz,__label__1
Kowalczyk: Czas popularną twarz wykorzystać w dobry sposób,__label__1
Królewscy mają kłopot. Media: Bale nie zagra z Liverpoolem,__label__1
Caroline Wozniacki: Mam nadzieję że ojciec wytrzyma ze mną jeszcze kilka lat,__label__1
Mario Goetze: Chciałbym żeby Marco Reus dołączył do Bayernu,__label__1
Znany bokser zadebiutował na parkiecie,__label__1
Ekstraklasa: Trzy bramki Brożka Wisła rozbiła Górnika,__label__1
Magda Linette wygrała tenisowy turniej w Korei!,__label__1
Marin Cilic wygrał trzynasty turniej w karierze,__label__1
Robert Kubica przejdzie kolejne operacje?,__label__1
WTA Finals: Agnieszka Radwańska zacznie od meczu z Kvitovą,__label__1
Drużyna Gortata ma najstarszych koszykarzy w NBA,__label__1
ME w kolarstwie torowym: Srebro dla Damiana Zielińskiego!,__label__1
Urodzinowy prezent dla olimpijczyka. Wizyta... wampirów,__label__1
Rafał Majka się ożenił!,__label__1
Adam Romer: Nie daję Radwańskiej większych szans,__label__1
Polscy siatkarze na znaczkach pocztowych,__label__1
Rywalki Justyny Kowalczyk rezygnują ze sprintów,__label__1
Nazwał siostry Williams "braćmi". Został zawieszony,__label__1
Start na Rynku meta na Błoniach. 26 X startuje Cracovia Półmaraton,__label__1
Trener o Radwańskiej: Trudno będzie o sukces,__label__1
Puchar Kontynentalny: Pewne zwycięstwo sanoczan na początek zmagań,__label__1
Pechowiec Khedira znowu na treningu,__label__1
Bramkarz obronił cztery karne i… strzelił gola [FILM],__label__1
Chuchała rajdowym mistrzem Polski! Najmłodszym w historii,__label__1
Zgrzyt na linii UEFA - FIFA? Platini o Blatterze: On już nie służy idei futbolu,__label__1
Finał LŚ siatkarzy w Brazylii. "Nie mieliśmy szans by go zorganizować",__label__1
Messi świętuje! A jest co...,__label__1
Znowu doping w grupie kolarskiej Astana,__label__1
PŚ w skokach: Siedmiu Polaków w pierwszych konkursach,__label__1
Ebola zagraża rozgrywkom piłkarskim,__label__1
Żużlowcy "trenowali" w tunelu aerodynamicznym,__label__1
Bródka dla RMF FM: Ciężko się skupić jeżeli człowiek jest bombardowany z każdej strony,__label__1
Kubica w przyszłym sezonie także w wyścigach?,__label__1
Fernando Alonso odchodzi. Były szef Ferrari potwierdza,__label__1
Obejrzał w życiu osiem filmów. Internauci drwią,__label__1
Boniek: Kiedyś siedem punktów wziąłbym w ciemno. Teraz... coś kłuje pod wątrobą,__label__1
Nadal nie zagra. Powodem operacja,__label__1
Skandal na meczu Serbia - Albania. Platini: "To niewybaczalne". Jest dochodzenie UEFA,__label__1
Złoty medalista z Soczi z kontuzją,__label__1
Eliminacje pełne niespodzianek,__label__1
Duży awans polskich piłkarzy w rankingu FIFA!,__label__1
Lewandowski po meczu ze Szkocją: To cenny remis,__label__1
Incydent z albańską flagą. Mecz przerwano,__label__1
Adam Nawałka po meczu Polska - Szkocja: Robiliśmy wszystko by wygrać. Zabrakło czasu,__label__1
SONDA: Polska - Szkocja 2:2. Jak oceniasz ten wynik?,__label__1
44 minuty meczu w NBA. Taki eksperyment,__label__1
Polska - Szkocja 2:2! Do siatki trafili Mączyński i Milik,__label__1
Znamy skład biało-czerwonych na mecz ze Szkotami!,__label__1
Polska - Szkocja w el. Euro 2016. Bukmacherzy: 90 procent grających stawia na Polskę,__label__1
Mecz Polska - Szkocja. Szkockie media: Mimo kłopotów z Polską o zwycięstwo,__label__1
Mecz Polska-Szkocja także przy otwartym dachu,__label__1
Formuła 1: Trzeba cudu do wyzdrowienia  Bianchiego,__label__1
Po sukcesie z Niemcami czas na mecz Polska - Szkocję,__label__1
Kontuzjowany Jodłowiec nie zagra ze Szkocją,__label__1
Pomocnik niemieckiej kadry Christoph Kramer ma problemy zdrowotne,__label__1
Szkocki obrońca Hanley nie zagra z Polską,__label__1
Stefan Majewski dla RMF FM: Nie mówmy że po jednym meczu coś się narodziło,__label__1
"Będziemy faworytami musimy odebrać Szkotom punkty",__label__1
Główny test dopiero przed Nawałką,__label__1
Szkoci jadą do Polski z wiarą w sukces [SONDA],__label__1
Agnieszka Radwańska awansowała w rankingu WTA Tour,__label__1
Oezil może odejść w styczniu do Bayernu,__label__1
Therese Johaug sponsorem swojej reprezentacji,__label__1
Tego zwycięstwa nikt nam nie odbierze!,__label__1
Darek Maciborek dołącza do Hokejowych Artystów! Najbliższe starcie - w Oświęcimiu,__label__1
Historyczny sukces Amerykanek. Zdobyły mistrzostwo świata,__label__1
Krychowiak: Trudniejszy mecz czeka nas ze Szkotami,__label__1
Postawił że nasi wygrają. Wygrał 101 tys. zł!,__label__1
Szkoci obawiają się Polaków. "Pełni pewności siebie",__label__1
Polska - Niemcy 2:0. Thomas Mueller: Nie wiem kim jest Mila nie mieliśmy go na kartce,__label__1
Złoty medalista zawieszony. Podejrzenie dopingu,__label__1
Jan Tomaszewski o Wojciechu Szczęsnym: Najlepszy występ polskiego bramkarza w historii,__label__1
Formuła 1: Hamilton triumfuje w Soczi tytuł dla Mercedesa,__label__1
Polska - Niemcy 2:0. Zobaczcie komentarze po meczu! [FILMY],__label__1
Niemcy po porażce: Polacy nie pokazali nic wielkiego. Byli po prostu brutalnie skuteczni,__label__1
"Polskaaa! Biało-czerwoni!"… Tak kibice witali kadrę po zwycięstwie nad Niemcami! [FILM],__label__1
Po meczu Polska - Niemcy. Dobra wiadomość z kadry: Nie ma kontuzji!,__label__1
Oto najsłynniejsze wygrane polskich piłkarzy!,__label__1
SONDA: Polska - Niemcy 2:0! Kto w polskiej ekipie był numerem 1?,__label__1
Polska - Niemcy 2:0. "W szatni była ogromna radość i trochę śpiewów",__label__1
Polska - Niemcy 2:0. Adam Nawałka: Twardo stąpamy po ziemi. Celem jest awans,__label__1
"Spektakularne upokorzenie mistrzów świata",__label__1
Polacy przełamali 16-letnią passę Niemiec!,__label__1
Niemieckie media: Cios dla mistrzów ekstaza w Warszawie,__label__1
El. ME 2016 - Szkocja - Gruzja 1:0,__label__1
El. ME 2016 - Irlandia - Gibraltar 7:0,__label__1
Żużlowa GP - Krzysztof Kasprzak wicemistrzem świata,__label__1
El. ME 2016 - Polska wygrała 2:0 z Niemcami,__label__1
Znamy skład polskiej reprezentacji w meczu z Niemcami,__label__1
Wybieracie się na mecz Polska-Niemcy? Sprawdźcie jak dojechać,__label__1
F1 po raz pierwszy w Rosji. Hamilton z pole position spore niespodzianki w kwalifikacjach,__label__1
Rafał Majka bierze ślub,__label__1
El. Euro 2016: Hiszpańskie media i kibice żądają zmian. Najmocniej obrywają Casillas i Costa,__label__1
El. Euro 2016: Mecz Polska - Niemcy przy otwartym dachu,__label__1
Lewandowski i Milik w ataku w obronie Jędrzejczyk. Oto Wasze rady dla Adama Nawałki!,__label__1
Jak wygrać z Niemcami? Sławomir Szmal radzi piłkarzom,__label__1
Dziś Polacy zagrają o historyczne zwycięstwo!,__label__1
Wojciech Szczęsny popłakał się na konferencji prasowej,__label__1
