"Piątka PiS dla zdrowia! Premier: ""Naszym celem jest dobro pacjenta"". ""Miliard na centrum onkologii""","Fundusz modernizacji…,__label__2
Nowa odsłona afery Brejzy. Nie tylko systemowy hejt ale również wysyłanie donosów i kradzież tożsamości. Szokująca relacja!,__label__2
PiS przedstawiło ""pakt senacki"" dla Warszawy"". ""To przejaw pracy zespołowej opartej na wiedzy rozeznaniu problemów…,__label__2
Prezydent Duda: Trump w rozmowie ze mną mówił że bardzo chce przyjechać do Polski. Może przyjechać przy okazji wizyty w…,__label__2
Hipokryzja Schetyny. Sam mówił o ""szarańczy"" a PiS-owi każe zwalczać mowę nienawiści: To jest mój apel do prezesa Jarosława Kaczyńskiego,__label__2
SONDAŻ dla ""GW"" i TOK FM: PiS znów zwycięża. ""Wyborcza"" dywaguje: ""Można założyć że wyniki będą odbiegać od sondaży",__label__2,,
"A to ciekawe! Leszczyna jedynym politykiem PO-KO który poparł ujawnienie majątków urzędników. ""Powinna być taka jawność""",__label__2,,,
Teraz będzie sok z dyni? Ostry nóż nie wystarczył. Warzywo pokonało Kowala. Z pomocą przybiegł Robert Makłowicz,__label__2,,,
SONDAŻ. To ucieszy Nowogrodzką! Już połowa młodych Polaków poniżej 24. roku życia chce oddać swój głos na PiS,__label__2,,,
Który rząd najlepiej dbał o gospodarkę? Interesujące wyniki sondażu pracowni Social Changes dla portalu wPolityce.pl,__label__2,,,
Miał zawsze Polskę w sercu,"Poświęcał się swojej pracy i temu w co wierzył"". Prezes PiS i premier wspominają prof. Szyszko,__label__2
Skandaliczny spot wyborczy kandydata KE. Stworzył grę w której strzela do politycznych zombie: ""Dojna zmiana wiecznie głodna",__label__2,,
"Awaria ""Czajki"" winą PiS? Bzdura! To Hanna Gronkiewicz-Waltz opóźniała budowę i drastycznie podniosła koszty inwestycji",__label__2,,,
"Kuriozum! Stuhr pozwał państwo za smog sąd przyznał mu rację. ""Powoda pozbawiono możliwości korzystania z walorów środowiska""",__label__2,,,
NASZ WYWIAD. Mec. Piotr Łukasz Andrzejewski: Jesteśmy w trakcie wojny o praworządność. List byłych prezydentów to…,__label__2,,,
Brakuje pieniędzy na 500+ w Warszawie! Trzaskowski zwala winę na rząd: Te problemy są związane z tym jak postępuje MF,__label__2,,,
"Mocna riposta! Mieszkowski: ""Jestem pacyfistą. Pieniądze warto przeznaczyć na kulturę"". Kownacki: ""Najlepiej na Pszoniaka""",__label__2,,,
NASZ WYWIAD. Naimski: Nie przedłużymy kontraktu z Gazpromem ale gazociągów nie zamierzamy rozbierać,__label__2,,,
"TYLKO U NAS. Mocna odpowiedź Polskiej Lewicy na apel byłych prezydentów! ""Zaprzeczenie demokracji""","Nie obrażajcie…,__label__2
Premier Morawiecki ujawnił ostatnie słowa swojego ojca: To była od dawna taka jego myśl którą starał się promować,__label__2
Dehnel straszy ""katofaszyzmem"" z okładki ""Newsweeka"". Internauci odpowiadają: ""Nienawiść i pogarda",Nie idź tą drogą,__label__2,
"Kandydat KO zwolennikiem eutanazji i adopcji dzieci przez pary homoseksualne. Szefernaker: ""Wybory to zderzenie cywilizacji""",__label__2,,,
Jarosław Kaczyński: Tradycyjna rodzina jest fundamentem rozwoju gospodarczego. W Polsce nie musi być jak w Europie,__label__2,,,
Marszałek Karczewski zdecydowanie: Chcemy by w Polsce nie było postkolonializmu. Byliśmy znani z taniej siły roboczej,__label__2,,,
Gowin o sprawie Banasia: Rząd dołoży wszelkich starań aby opinia publiczna poznała prawdę. Źle się stało że wcześniej nie mieliśmy tej…,__label__2,,,
"Komisja sprawiedliwości negatywnie o wniosku opozycji o wotum nieufności wobec Ziobry. Warchoł: ""Minister musiał posprzątać po PO""",__label__2,,,
To rodzina czy nie?,"Czego pan nie zrozumiał?"". Ostre dyskusje po słowach Jarosława Kaczyńskiego. KOMENTARZE,__label__2
Beata Szydło ocenia decyzję Sławomira Neumanna: Jest to ruch w dobrą stronę; powinien także wycofać się z kandydowania,__label__2
W jednym PO ma rację: „potrzebny jest polityczny detoks”. Rezygnacja Neumanna to pierwszy krok. W tych wyborach chodzi o to czyja będzie…,__label__2
Wicepremier Gliński: Naszą misją jest mówienie prawdy o czasach Holocaustu. To szalenie ważne dla współczesności,__label__2
Świat według redakcji z Czerskiej czyli kolejna „Czarna Księga PiS”. „PiSancjum Polska jako folwark PiS”,__label__2
Kierwiński broni strategii z Kidawą-Błońską: Gdyby nie było późno to nie byłoby efektu zaskoczenia. PiS nie miał szans zareagować,__label__2
Jak Kosiniak–Kamysz usiłował bryłką ruskiego węgla wybielić PSL. ""Nie zamydlą oczu nikomu",__label__2,,
"Ważne słowa prezydenta Dudy! ""Chcemy żeby Polska rozwijała się równo""",Polacy nie mogą być tanią siłą roboczą,__label__2,,
"„Kasta” chce przykryć kompromitację Neumanna w sprawie sędziów przychylnych PO i pokazuje własne spoty ""wyborcze"". WIDEO",__label__2,,,
Osobliwe wsparcie dla Lewicy. Kwaśniewski przekonuje: Opozycja ma duże szanse ale to PiS zbierze najwięcej głosów w wyborach,__label__2,,,
Senat uratowany falstartem Nurowskiej,__label__2,,,
Prof. Zybertowicz: Gdyby wielu Polaków oddałoby głos na opozycję to byśmy zobaczyli jak demony antyPiS-u spowodują falę zemsty,__label__2,,,
Paradne! PO-KO zbiera wolontariuszy do kontroli wyborów: W każdej komisji w każdej okoliczności będziemy patrzeć…,__label__2,,,
Premier Morawiecki uspokaja: Nie będzie testu przedsiębiorców. Sól ziemi to małe i średnie przedsiębiorstwa,__label__2,,,
"Olga Tokarczuk skarży się na rzekome problemy z demokracją w Polsce i dodaje: ""Głosujmy we właściwy sposób na rzecz demokracji""",__label__2,,,
"Cywiński dla ""Sieci"": Dulcynea z Gdańska. Kpijcie sobie dworujcie szydźcie do woli wy „nietorelancyjni” jeszcze zobaczycie!",__label__2,,,
„Doberman” Schetyny. Przypadek Sławomira Neumanna pokazał kim są ludzie którzy pragną rządzić Polską,__label__2,,,
Oświatowa Solidarność nie przystąpi do protestu ZNP. Proksa: Chcemy żeby rząd zrealizował porozumienie z 7 kwietnia,__label__2,,,
Ziobro odpiera zarzuty ws. agitacji w budynku zamojskiego urzędu: Wszyscy są równi wobec prawa,__label__2,,,
"Skandal! Lech Wałęsa nie przeprosi za słowa o Kornelu Morawieckim: ""Nigdy w życiu! Bo był zdrajcą i zdrajcą pozostanie!""",__label__2,,,
Premier Morawiecki do przedsiębiorców: Redukujemy biurokrację. Ograniczyliśmy przepisy zgodnie z waszymi postulatami,__label__2,,,
"Wymowny wykres! Coraz więcej dzieci wyjeżdża na wakacje. Premier Morawiecki komentuje: ""Sprawia szczególną radość""",__label__2,,,
"Prezes PiS w Radiu Maryja i TV Trwam: Podczas tych wyborów będziemy wybierać pomiędzy Polską ""plus"" a Polską ""minus""",__label__2,,,
WYWIAD. Prezes PiS: Chcemy pomóc polskiej przedsiębiorczości. Chcemy żeby w Polsce opłacał się postęp. Wybory wygrywa się przy…,__label__2,,,
"Komisja prawna PE chce wyjaśnień od 8 kandydatów do KE w tym Janusza Wojciechowskiego. ""Są do nich różnego rodzaju pytania""",__label__2,,,
NASZ WYWIAD. Gawkowski: Platforma Obywatelska w każdej kampanii wyborczej wiele obiecuje a później niewiele z tego…,__label__2,,,
"Znów chcą grillować Polskę! Komisja PE będzie interweniować w sprawie społeczności LGBT i ""zastraszania"" sędziów",__label__2,,,
Sędzia Wiesław Kozielewicz nowym przewodniczącym PKW. Po raz pierwszy pracami Komisji nie będzie kierował sędzia TK,__label__2,,,
"NASZ WYWIAD. Kempa o wysłuchaniu Wojciechowskiego: ""Gierki polityczne przegrały z bardzo dobrym i merytorycznym…",__label__2,,,
Histeria lewaków przez lekcję religii. Ksiądz ostrzegał przed gender dyrektor szkoły każe mu się z tego wycofać,__label__2,,,
Gorąca dyskusja w studiu wPolsce.pl! Lichocka do Poncyljusza: Sprzedałeś się Pawle i przeszedłeś na ciemną stronę mocy!,__label__2,,,
"Jeszcze polityka czy już magiel towarzyski? Kompromitacja Lewicy. Jaruzelska odpowiada Żukowskiej: ""Czy te oczy mogą kłamać?""",__label__2,,,
"Gadowski w rocznicę sowieckiej napaści na Polskę pyta Cimoszewicza: ""Świętujesz dziś nadejście twoich zza wschodniej granicy?""",__label__2,,,
NASZ NEWS. Tusk mógł wiedzieć o przekrętach reprywatyzacyjnych już w 2012 roku! Komisja Kalety znalazła kluczowy dokument!,__label__2,,,
"A opozycja dalej swoje... Kidawa-Błońska pokrzykuje o debacie z prezesem PiS a Schetyna obiecuje ""ekspertów"" od gospodarki",__label__2,,,
"Tego Schetyna się nie spodziewał. Szef SLD: ""Grzegorzu drogi nie wciągaj lewicy w swoje nieumiejętności. Ugryź się w język""",__label__2,,,
Kolejny wielki przekręt reprywatyzacyjny! Ziobro i Kaleta ujawniają milionowe łapówki dla urzędników i działania handlarzy kamienic,__label__2,,,
Schetyna w pieczarze czyli o nominacji Małgorzaty Kidawy-Błońskiej. Jest to już druga w historii PO taka zamiana,__label__2,,,
"W najnowszym numerze tygodnika ""Sieci"": Klaudia Jachira - Grzegorz Schetyna hoduje nowego Palikota",__label__2,,,
Program opozycji. Złodziejska prywatyzacja mafijna wyprzedaż przekręty - tym skończy się wygrana KO w wyborach,__label__2,,,
"Nieheteronormatywne Chmury. ""Nie dajmy się zastraszyć. Idźmy za profesorem Nalaskowskim""",__label__2,,,
"Adamowicz próbował zastraszyć dziennikarza! Poszło o baner wyborczy. ""O ile zostanę posłem to pierwsze z pism skieruję do KRRiT""",__label__2,,,
"Piotr Duda na Jasnej Górze: Nie ma wolności bez Boga i solidarności. Podniesienie płacy minimalnej to ""wielki skok do przodu""",__label__2,,,
"Tego wniosku bała się „kasta”! Znamy kulisy próby zniszczenia sędziego Szmydta przed NSA. Sąd przywrócił ""męża Emi…",__label__2,,,
Chcą ułożyć Polskę na nowo? Wspierana przez Sorosa fundacja organizuje konferencję o przyszłości kraju a na liście gości sami politycy…,__label__2,,,
"Ogłoszono wszczęcie formalnego dochodzenia ws. impeachmentu Trumpa. Prezydent USA się broni: ""To polowanie na czarownice""",__label__2,,,
Fogiel odpowiada na atak na Jarosława Kaczyńskiego: Zarzucanie mu deprecjonowania samotnych matek jest żenujące,__label__2,,,
"To trzeba zobaczyć! Kompromitacja lidera PO. Co składa się na słynny ""sześciopak""? Nawet Schetyna tego nie wie!",__label__2,,,
Białostocka prokuratura skierowała do sądu pierwszy akt oskarżenia w związku z incydentami wokół marszu równości,__label__2,,,
"Prezes PiS ostrzega przed ""planem Rabieja"": Dzieci mają być przedmiotami do zabawy. Będziemy bronić się przed jego realizacją",__label__2,,,
"Kosiniak-Kamysz chce ""elegancko"" prezentować postulaty. ""Nie mamy wielkich pieniędzy tak jak inne partie ale mamy wielkie serca""",__label__2,,,
Wicemarszałek Terlecki: Sejmowa komisja w czwartek zaopiniuje wniosek o pełnienie funkcji prezesa NIK przez jego wiceprezesa,__label__2,,,
NASZ WYWIAD. Prof. Chwedoruk krytycznie o kampanii opozycji: Gdyby PO prowadziła inną narrację to pewnie jej losy byłyby…,__label__2,,,
Minister Mucha po wyroku TSUE: Korzystny dla konsumentów ale nie wywoła żadnych automatycznych skutków prawnych,__label__2,,,
„Wyborcza” znów atakuje wyborców prawicy! „Mogą przystać na bardziej autorytarne działania władzy. Ucieczka od wolności elektoratu PiS”,__label__2,,,
"Maciej Wąsik: ""W tej chwili w służbach w zasadzie już nie ma funkcjonariuszy którzy pracowali w komunistycznej bezpiece""",__label__2,,,
Trafne! Ziobro: Opinia rzecznika TSUE potwierdza upolitycznienie sędziów którzy instrumentalnie wykorzystują prowadzone…,__label__2,,,
Premier Morawiecki: Wierzę głęboko że na Śląsku gdzie rozegra się przyszłość naszego państwa warto zainwestować najwięcej,__label__2,,,
Proszę towarzyszy pamiętajmy o jubileuszu Ludowego Wojska Polskiego – czyli smutna historia Komitetu Wyborczego Lewicy,__label__2,,,
Siła oparów marksizmu wiecznie żywa. Prof. Król zapisał piękną kartę. Dlatego ze zdumieniem przeczytałem jego wizję,__label__2,,,
Czy Barbara Nowacka i Barbara Dolniak wezmą udział w quizie Jachiry „Czyja to kończyna”?,__label__2,,,
SONDAŻ. PiS nokautuje konkurencję w nowym badaniu! Aż 483 proc. poparcia dla partii Jarosława Kaczyńskiego,__label__2,,,
"Kasprzak za zabijaniem nienarodzonych dzieci nawet w 9 miesiącu ciąży! ""Jeśli ktoś się na to decyduje to ma dobry powód""",__label__2,,,
TYLKO U NAS. Co z planami PiS ws. immunitetu? Piotrowicz: Chodzi o to żeby decyzje zostały oderwane od wpływów…,__label__2,,,
Dworczyk do Schetyny: Usuńcie Jachirę z listy. Takich osób nie powinno być w życiu publicznym na poziomie parlamentu,__label__2,,,
"Kto by się spodziewał? Kuźniar na pewno nie! Żakowski: ""Strasznie źle się czuję bo teraz mam być obrońcą Kaczyńskiego""",__label__2,,,
"Cyrk! ""GW"" ma nowy pomysł na walkę z rządem. Wielowieyjska: PiS przyjmuje darowizny od TVP. Skierujmy sprawę do sądu",__label__2,,,
"Wygrana bitwa o pamięć. Fijołek w tygodniku ""Sieci"": Obchody 80. rocznicy wybuchu II wojny światowej okazały się sukcesem",__label__2,,,
KRS odroczyła zajęcie stanowiska ws. antysemickich wpisów sędziego: Do sprawy wrócimy po otrzymaniu informacji z Prokuratury Krajowej,__label__2,,,
Barbara Nowak: Opozycja ma swoją mitologię o klęsce edukacji. Prawda jest dla tych którzy wolą fakty,__label__2,,,
Spiskowa teoria Giertycha: Największa afera wypłynie gdy na jaw wyjdzie kupowanie opinii dla PiS. Mocne odpowiedzi!,__label__2,,,
"Minister sprawiedliwości: ""Zniechęcałbym polityków PO by grać sprawą samobójstwa boksera i gangstera Dawida Kosteckiego""",__label__2,,,
TYLKO U NAS. MEN punktuje lewicowego kandydata z Łodzi: Dlaczego miasto nie inwestuje w edukację i nie wspiera nauczycieli?,__label__2,,,
Rozprawa ws. ustawy o służbie cywilnej odwołana. Prezes TK: Nie naruszyłam obowiązujących w RP przepisów prawa,__label__2,,,
"Absurd! Neumann przeprasza mieszkańców Tczewa i... atakuje PiS: ""Chcą odwrócić uwagę od swoich problemów które mają""",__label__2,,,
Biedroń odleciał! Liberalizację prawa aborcyjnego nazywa „emancypacją kobiet”,__label__2,,,
Terlecki przecina spekulacje: Naszym celem nie jest ograniczenie dostępności do zawodu dziennikarza czy misji dziennikarskiej,__label__2,,,
Premier podpisał uchwałę o rozwoju ziemi słupskiej. Potężny zastrzyk finansowy dla całego regionu!,__label__2,,,
Tak im przeszkadza śmierdzący (dosłownie!) temat Czajki? Rada Warszawy przerwała obrady na wniosek KO. Radni PiS byli przeciw,__label__2,,,
"Śmiech na sali! Schetyna zachwycony hasztagiem ""#SilniRazem"": ""Daje dobrą nową treść w tej kampanii"". Nie…",__label__2,,,
Vlogerka zbulwersowała nawet Lubnauer: Jachira nie powinna być na listach KO. Zrobienie sobie zdjęcia uważam za kompromitujące,__label__2,,,
Marek Belka wsparł Lewicę. Czarzasty zachwycony b. szefem NBP: Wybitny szanowany przez nas specjalista od spraw ekonomii,__label__2,,,
Ależ ich boli poparcie dla prezydenta! Hartman wylewa krokodyle łzy: 65 proc. ufa infantylnemu dyspozycyjnemu Dudzie,__label__2,,,
Jak nie idzie to nie idzie. Platforma ma problem nawet z bannerami. Twarz Kierwińskiego a nad nią... lody kręcone. ZDJĘCIE,__label__2,,,
Haniebny atak wiceprzewodniczącego KE na polskie władze! Kempa: Timmermans przyrównał nasze rządy do niemieckiego nazizmu,__label__2,,,
"Jakubowska w ""Sieci"": Koza Nostra czyli wpadki Trzaskowskiego. Prawie rok jego rządów to nie był udany czas dla stolicy",__label__2,,,
"Ostre starcie w TVN! Szłapka chciał wygonić Kaletę ze studia: ""Pan powinien przeprosić i wyjść!""",__label__2,,,
Jego ojciec obraża wyborców PiS on chce namawiać do głosowania. Maciej Stuhr zaprasza na obiad i zachęca do udziału w wyborach,__label__2,,,
Pomoc po omacku. Dziś już chyba wszyscy dostrzegają jak błędna była decyzja Merkel o otworzeniu granic dla nielegalnych migrantów,__label__2,,,
SONDAŻ. Prawo i Sprawiedliwość z gigantyczną przewagą nad Koalicją Obywatelską. Partia Kaczyńskiego rządziłaby samodzielnie,__label__2,,,
Rosyjskie MSZ potwierdza: Małgorzata Gosiewska persona non grata. Wicemarszałek nie ma prawa wjazdu do Rosji,__label__2,,,
Ordo Iuris: Polskie prawo w pełni i bez wyjątku respektuje zasadę naturalnego pochodzenia dziecka które zawsze ma ojca i matkę,__label__2,,,
"Szok! Trzaskowski przyznaje: ""Wydano 7 mln zł żeby ustalić przyczynę awarii 'Czajki'"". Prezydent zapowiada kolejne olbrzymie wydatki",__label__2,,,
Rzecznik rządu: Wyrok TSUE ws. kredytów we frankach szwajcarskich nie zawali polskiego systemu bankowego,__label__2,,,
Prawo i Sprawiedliwość z bardzo dużą przewagą nad konkurencją. SONDAŻ IBRiS: Do Sejmu weszłyby cztery komitety,__label__2,,,
"Płomienne przemówienie Jarosława Wałęsy. Broni ojca za którym krzyczą ""Bolek!"". ""To już nie tylko werbalna złość ale fizyczna""",__label__2,,,
"Spychalski do polityków SLD i PSL jako ""syn polskiego rolnika"": Mówicie o tym że wyrównacie dopłaty? Bzdury opowiadacie!",__label__2,,,
"Własna waluta kluczowa dla polskiej gospodarki. Premier Morawiecki: ""Przystąpienie dzisiaj do strefy euro byłoby wysoce ryzykowne""",__label__2,,,
Kolejny męczennik opozycji? Kwiatkowski próbuje się bronić: Prokuratura przedstawiła mi nieprawdziwe zarzuty,__label__2,,,
Jarosław Kaczyński: Wczesna seksualizacja dzieci to celowa demoralizacja i tworzenie człowieka łatwego do manipulowania,__label__2,,,
"Brejza nieformalnym szefem autora profilu ""SokzBuraka""? Polityk PO w prymitywny sposób odpowiada Gmyzowi: ""Po 23:30 nie wie co pisze""",__label__2,,,
"Śpiewak atakuje kandydata PiS: ""Dostałem pozew od szczecińskiego troglodyty"". Matecki odpowiada: ""Kłamie proces nie…",__label__2,,,
Sadurski zaklina rzeczywistość w sprawie miażdżącej opinii rzecznika TSUE! „Ważne jest że państwo PiS jest na muszce Unii”,__label__2,,,
"Oświadczenie TVP: Postanowienie sądu ws. ""paragonu Budki"" to przejaw wykorzystywania instytucji prawa do politycznych celów",__label__2,,,
